datetime,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-09-24 20:45:00,1.5114457659166776,0.34845449554566466,1.1673543329305798,0.27590362562298654,0.2627326874775421,2.4000000000000004,9.24,1.92,0.5563595959449248,0.6421907816217857,0.978718263853291,1.5517030160439849,2.572159404080548
2023-09-24 20:50:00,1.5896803324142623,0.3678333896982116,1.204718183742243,0.265216902794372,0.2672165195056296,2.4000000000000004,9.24,1.92,0.5563595959449248,0.6421907816217857,0.978718263853291,1.5517030160439849,2.572159404080548
2023-09-24 20:55:00,1.644731812955547,0.381960178427062,1.2310408877547667,0.2680116646906434,0.2627378083762348,2.4000000000000004,9.24,1.92,0.5563595959449248,0.6421907816217857,0.978718263853291,1.5517030160439849,2.572159404080548
2023-09-24 21:00:00,1.5585635393020627,0.3639036363271472,1.1824000645309032,0.275903659381162,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5563595959449248,0.6280127387243033,0.9471254193611319,1.3483768946403671,1.9587148848160623
2023-09-24 21:05:00,1.3724756768130637,0.365886489702863,1.0028270702521669,0.27940408049252613,0.26416819699448824,2.4000000000000004,9.24,1.92,0.5563595959449248,0.6280127387243033,0.9471254193611319,1.3483768946403671,1.9587148848160623
2023-09-24 21:10:00,1.6214481164668795,0.3639259460457334,1.242705058013635,0.27259608117108747,0.2656655057405611,2.4000000000000004,9.24,1.92,0.5563595959449248,0.6280127387243033,0.9471254193611319,1.3483768946403671,1.9587148848160623
2023-09-24 21:15:00,1.484783660164777,0.35807948676541307,1.123149994475106,0.26948839471042635,0.4166666666666667,2.4000000000000004,9.24,1.92,0.557681808919746,0.6208252572181644,0.9234746558514749,1.2645457682504022,1.6890814071559725
2023-09-24 21:20:00,1.4887660987376652,0.3639484383812847,1.1157931259553715,0.26801170783136297,0.2627505871062813,2.4000000000000004,9.24,1.92,0.557681808919746,0.6208252572181644,0.9234746558514749,1.2645457682504022,1.6890814071559725
2023-09-24 21:25:00,1.3344925701476116,0.3523330506498817,0.9924680115412586,0.2626392286648295,0.26275314910531095,2.4000000000000004,9.24,1.92,0.557681808919746,0.6208252572181644,0.9234746558514749,1.2645457682504022,1.6890814071559725
2023-09-24 21:30:00,1.3384138574544993,0.3429412632493995,1.014070551101309,0.27590372689756965,0.262069070942443,2.4000000000000004,0.16829545448407096,1.92,0.557681808919746,0.62680459475023,0.932662511308351,1.362552843011969,2.0398637209382398
2023-09-24 21:35:00,1.3691944958473588,0.34481026334557807,1.0393609874211678,0.2776302930353972,0.2627582668937802,2.4000000000000004,9.24,1.92,0.557681808919746,0.62680459475023,0.932662511308351,1.362552843011969,2.0398637209382398
2023-09-24 21:40:00,1.3500951624878377,0.3199025638860978,1.0723317412664974,0.2776302930353972,0.262760822681917,2.4000000000000004,9.24,1.92,0.557681808919746,0.62680459475023,0.932662511308351,1.362552843011969,2.0398637209382398
2023-09-24 21:45:00,1.2662782806732324,0.32504069269564395,0.9822473576189957,0.28895184062739737,0.26276337870752764,2.4000000000000004,9.24,1.92,0.554184987165838,0.609183059514954,0.9096807352032911,1.2218035848695157,1.598285331222182
2023-09-24 21:50:00,1.4505226761503545,0.3338626983978085,1.1386223229618813,0.2710168708106305,0.2627659418984702,2.4000000000000004,9.24,1.92,0.554184987165838,0.609183059514954,0.9096807352032911,1.2218035848695157,1.598285331222182
